geoid,1km_population,1km_area,1km_lived_cells,1km_lived_density,1km_gini_index,1km_density,1km_arithmetic_pwd,1km_geometric_pwd,5km_population,5km_area,5km_lived_cells,5km_lived_density,5km_gini_index,5km_density,5km_arithmetic_pwd,5km_geometric_pwd,10km_population,10km_area,10km_lived_cells,10km_lived_density,10km_gini_index,10km_density,10km_arithmetic_pwd,10km_geometric_pwd
ABW,107282.86489587277,181.11588615179062,83.41013824884793,710.1341799216312,0.6026485899857059,592.3437594312436,1429.3752108328408,1138.6205847716524,105232.41276439936,168.59317404031754,85.71428571428571,663.5963021931375,0.5390274850101149,624.1795574667452,1008.8713141672612,853.7215038730402,92428.1499633789,158.57487773895264,100.0,582.8675467468116,0.3529473155425318,582.8675467468116,778.5341532006307,693.7838643697565
AFG,27205367.84978492,641441.1847503781,89.73082932738892,47.28908279795881,0.7379085993494494,42.41287977224616,2242.4128192582275,227.52477505829643,27205372.87931517,641775.6547877687,99.50457523417619,42.399217741671016,0.7354601821353589,42.39078356487646,1875.6313681409958,209.48536348872236,27205228.025681853,641745.5099976659,99.96800341296928,42.39277054905914,0.7289158368420985,42.39254907413501,1501.1981211191226,189.42664655411977
AGO,25475737.30252502,1246432.2754469514,76.46969477989038,26.488119763359286,0.8280192514639498,20.438926209119398,3989.5639581412797,281.9225374195584,25475793.46387263,1246763.5721615478,99.7690988257026,20.433645028179875,0.8237764167251522,20.433540113547394,3541.412278602985,263.12487533149016,25474692.878684998,1246369.526637137,99.98695964008607,20.439142826213928,0.8185492409009913,20.43911723950677,3190.107823318116,242.21804623692137
AIA,12877.522961497307,77.97091263532639,100.0,165.15803812283286,0.414074888481405,165.15803812283286,268.57396122566234,223.86501988445988,12419.21561222427,73.90873198005468,78.57142857142857,168.0344852862977,0.6704234631041929,168.03448360575,211.8092555762757,199.46020233540582,12419.21589589119,73.90873807668686,100.0,168.0344735828821,0.7280892483752933,168.0344735828821,202.4906764150406,195.25370250791846
ALA,27819.460258300416,1333.678510338068,80.42784163473819,25.685229437893025,0.7255380277163586,20.85919510785893,576.8519961507559,114.69707701181353,27819.459922425485,1462.655513819152,70.1219512195122,19.943122805832488,0.8452615405865259,19.019830479280703,260.5091967288449,75.98437469003797,27819.332716125064,1489.4853574335575,78.94736842105263,19.284556814248898,0.8499489849259886,18.677144140617052,208.5518496133001,67.10483360946249
ALB,2752535.064143233,28300.81315547228,98.03193549121887,99.21132695061694,0.8467738310295556,97.25992850530514,3627.75171789059,896.8887907752593,2752672.557025345,28515.83131840819,98.38204592901879,96.6595412292114,0.8207525752946958,96.53138028097315,2222.056279157641,591.6405848235288,2751179.669894457,28536.44267654419,100.0,96.4093422953456,0.7906275001839856,96.4093422953456,1359.6530422180144,427.97054464635704
AND,97779.85325604677,449.0916574001312,99.57865168539325,218.64248906784894,0.8601614527819681,217.72805538653543,2862.5171268402523,1378.2193237615147,97043.29339036562,442.14020808156243,95.0,219.48533888765786,0.7984775909716554,219.48533885084674,932.4695910766181,600.8980680566298,88609.75775146484,376.4671573638916,100.0,235.3718140300218,0.6688676134592588,235.3718140300218,725.8868556218072,494.47082204712933
ARE,6854157.821871091,70933.38805431128,91.83749944892651,105.18025270539887,0.8588613926464447,96.62809023901545,1085.2730692512034,578.3397130228598,6854157.773300455,70993.19896188713,98.31658291457288,96.54985488045499,0.8533974375282971,96.54668156283711,994.6761055580948,536.5791066145027,6691298.255966783,70792.1684744358,100.0,94.52031771541394,0.845002321582506,94.52031771541394,904.4117923323055,487.97648508432275
ARG,42530400.03744738,2754450.733696729,25.796309829655467,55.67596832073008,0.9639487972822897,15.440610179426818,4174.176150631596,1175.9804823487812,42529377.441828616,2765171.4013630287,89.02638280031321,17.052994626147886,0.9597691479691881,15.380376572990999,3642.725163845883,903.3978220605698,42505007.38942647,2767290.2047180235,99.06829268292682,15.444793556785935,0.9529159349851988,15.359793966299089,3197.294560296569,695.5151067397042
ARM,2839610.445836629,28432.653775274754,67.94415486004272,146.9793322796057,0.9050009782314551,99.87145302300185,3384.4782984636995,1187.8096652558352,2839602.1004333757,28899.99327933591,87.25888324873097,110.99508120031675,0.8741571314549003,98.25615089204015,2466.992793115319,776.4971417727454,2834473.2773476243,29201.080449700356,96.95238095238096,100.66228468525415,0.8397173448986749,97.0674109894694,1884.0222096871332,564.2930940636572
ASM,50513.874682068825,220.4303441643715,99.24812030075188,230.88827080975435,0.6804659693183105,229.16025864570358,741.4757029080201,532.5557636313974,50513.87403651954,220.4303407262163,94.11764705882352,229.16026775075625,0.7864679774870343,229.16025929143706,510.85041786127147,416.38634544434996,50513.87485408783,220.43034398555756,100.0,229.1602596119773,0.726712865559096,229.1602596119773,445.50260463118195,375.80728453389224
ATF,0.0,7774.698154270649,0.0,,0.0,0.0,0.0,1.0,0.0,7789.351728797005,0.0,,0.0,0.0,0.0,1.0,0.0,7792.728201150894,0.0,,-6.829189798976471e-17,0.0,0.0,1.0
ATG,84499.66228571534,429.47424280643463,99.42965779467681,197.87395313811012,0.7199227412139095,196.7514087306968,928.6926080626121,544.9712538354452,84491.97879838328,427.83949055198235,95.34883720930233,197.48522733960786,0.7757389905285317,197.48522673625783,648.1288399472045,444.45448586860806,84491.98085165024,427.8394943475723,100.0,197.4852297834146,0.7759151081344786,197.4852297834146,426.74923211609496,358.65189394381
AUS,21134125.41642527,7634076.90179193,2.722193619739527,106.9240087506707,0.9961599065227135,2.768393047162585,1941.2375262897015,1000.6633277491094,21134113.615154125,7660627.084818856,14.772337776024264,19.726404057406047,0.9935630778528665,2.7587968166517096,1371.877773089777,621.61866309181,21134113.617321108,7665594.341399312,24.56342540141423,11.7545286051412,0.9910613779320412,2.7570091340710303,1172.9086587468578,475.4994050096722
AUT,8566599.070107218,83217.32567185163,98.36973495179996,104.63667089518904,0.7945517410003996,102.94249425759762,1878.918482760252,558.1854386731807,8566597.264768275,83391.68676595119,98.61540967584297,102.74635374228527,0.7482896171266079,102.72723333695673,1522.5746194045423,420.67300648035047,8566327.10510552,83357.67406380177,99.93706733794839,102.76661981611713,0.7112800239881881,102.76590849390631,1210.5624509471816,345.62635073179854
AZE,9560067.625774726,85200.19802808762,99.92490018621687,112.29077910084061,0.7018438195333287,112.20710569972027,2288.597888858696,464.30114252886784,9560067.63081878,85797.8775353111,98.25888146324306,111.5185093655161,0.6877875795382284,111.42545603047378,1812.1757286830566,396.0907678964562,9560067.612274647,85865.88559561968,100.0,111.33720389605274,0.6643864300016704,111.33720389605274,1456.1044910913224,349.7711449991809
BDI,9757185.47724104,25100.00602900982,100.0,388.7323957597454,0.38216037143817083,388.7323957597454,1689.5092408584574,559.7587674062416,9753076.775079459,25567.465841622194,98.30638953040801,382.1656137191963,0.39029986287255075,381.46435143376925,935.9356433028282,507.0866256977434,9739035.103759766,25894.193290174007,100.0,376.1088439644655,0.38497195654430477,376.1088439644655,813.7236914500079,482.9716695411877
BEL,11217170.305557728,30522.238977611065,100.0,367.50810822842465,0.6764093224308775,367.50810822842465,2592.5774257661465,986.7422031985619,11217047.568197321,30524.319927119017,98.60426929392446,367.47903366751666,0.6252558405695345,367.4790329474843,1982.0913603561944,792.8991392263232,11217047.55758667,30524.31971400976,100.0,367.4790351654709,0.5969306042367811,367.4790351654709,1457.5312917150256,694.7582548478375
BEN,10745592.901423931,115238.89118254185,100.0,93.24623650189926,0.6722055179266447,93.24623650189926,1814.8619251997552,321.5623364935496,10740173.372160131,115362.48706715374,99.32043910088866,93.11649764033893,0.6669199133486394,93.09935703716376,1512.852976321535,297.1723123217951,10733784.656543732,115255.157587111,100.0,93.1306232298631,0.6560283590277689,93.1306232298631,1075.1751523491828,272.8121765164103
BES,23708.77088522911,322.46507370471954,100.0,73.5235311311239,0.6712326808635811,73.5235311311239,288.6830449333132,176.7236278093345,23599.671592949806,318.3871927385937,93.33333333333333,74.12255767714751,0.6962647302730564,74.12255307745971,195.0011806275122,138.58803845151434,19400.200675964355,279.5437749028206,100.0,69.39950883438044,0.5631105756184377,69.39950883438044,111.11430598260206,94.85593994735487
BFA,18998824.118434057,273088.2027437091,99.99694163414604,69.57239428795825,0.5203353543624515,69.57028508574678,1010.2007655477041,162.68324340456678,18998824.144559972,273246.4972739781,99.3568894145476,69.52998240636427,0.5170745989205157,69.52998239355391,939.6752251264198,154.53867977628124,18998824.188866615,273246.49802082777,100.0,69.5299823656604,0.5064784193056583,69.5299823656604,822.7284245650997,145.17460661027633
BGD,152330222.84321702,137949.3084575534,100.0,1104.247817886587,0.47734955394071277,1104.247817886587,7773.083890751514,2032.3782687464,152328261.16445833,139136.7048999265,98.54387533529186,1094.8163282802902,0.4831630019824978,1094.8100378977626,5563.101051466503,1827.3324219475155,152306592.1359663,138940.91662710905,100.0,1096.196828359267,0.4700054359238417,1096.196828359267,4725.989889912962,1710.762500976729
BGR,7130081.541035404,110828.52603030205,99.74308221936128,64.4973421426169,0.7514908197732857,64.33435322496251,925.8666417659808,283.2691193986805,7129943.4071706375,111051.84698340305,98.94394800974817,64.22245165372179,0.710005294617092,64.20373546993976,759.8099193522959,226.66864783595625,7128341.970521182,110969.4887996912,99.78936282253818,64.24415780281846,0.6689269340716875,64.23695420809236,569.1008674538307,188.2662161573736
BHR,1615424.8360388577,705.5362560749054,96.07843137254902,2383.373739304341,0.7362940487040256,2289.64113768712,11129.641342476523,6677.433055816228,1615424.830122381,705.5362576436116,95.52238805970148,2289.641133125372,0.7866358351199813,2289.64112421049,8192.996959755807,5675.337076899941,1615391.9784765244,680.0941345691681,100.0,2375.247625830293,0.726955096002389,2375.247625830293,7559.6049858619435,5404.4215959905605
