geoid,1km_population,1km_area,1km_lived_cells,1km_lived_density,1km_gini_index,1km_density,1km_arithmetic_pwd,1km_geometric_pwd,5km_population,5km_area,5km_lived_cells,5km_lived_density,5km_gini_index,5km_density,5km_arithmetic_pwd,5km_geometric_pwd,10km_population,10km_area,10km_lived_cells,10km_lived_density,10km_gini_index,10km_density,10km_arithmetic_pwd,10km_geometric_pwd
USA.1.1_1,56498.284452588225,1515.577403664589,54.11708710138029,68.73956501850435,0.8873394743933433,37.27838928977052,566.8428208003553,281.89471402515716,56498.25835035602,1512.6851646769924,93.06930693069307,37.61920061367991,0.7997846408882864,37.34964794370826,373.0353704330175,152.17747004220988,56446.11948181904,1481.6039719431374,100.0,38.09798066874067,0.7276335472563539,38.09798066874067,215.6207532187443,112.30045150908714
USA.1.2_1,201510.30758428955,4232.729652106762,46.99444058373871,101.09195062130864,0.8546238837073842,47.6076489987948,390.2509269640317,247.11074742652903,201369.99571534648,4218.692812959947,78.70036101083032,56.40208800421879,0.7569774428508395,47.73279417186574,200.47654251111416,135.31275817037147,200681.9611303958,4146.5011279919245,88.1578947368421,51.06560466316005,0.7045464097939002,48.397903421669255,155.97528540962097,106.81680006385369
USA.1.3_1,25959.79205117586,2293.1615312695503,31.59062103929024,35.39625621848103,0.9252473643163613,11.320524828795591,354.8378170451063,145.2957034782854,25723.034572595687,2231.9956278203595,91.0344827586207,11.93498627180913,0.807570473924217,11.524679641830367,125.20891612988707,51.26429842578392,25723.034665432417,2231.995655581018,97.61904761904762,11.550629429040177,0.7252834169057372,11.524679540084664,66.78032447296302,31.780478628203436
USA.1.4_1,24225.321009949086,1600.2803791165352,39.686098654708516,37.891227223080264,0.8803300919718986,15.138172864009698,283.27488882636874,106.88213249422887,24419.38454786019,1650.582741387618,91.2621359223301,15.738311958080589,0.7162212719695471,14.794401962140482,71.9046888704473,40.508253897169034,23012.23240629792,1553.6416673334663,92.5925925925926,14.949904863253177,0.6804105792532106,14.811801775240804,44.85197970034848,31.491137582989996
USA.1.5_1,59914.26124010942,1682.3565553426743,73.89287220582032,48.12518974644378,0.7202705694736095,35.61329555844698,164.6458726116948,98.53771861347282,60288.712857595274,1676.0003898801192,95.6896551724138,35.98701686739595,0.49900071229788917,35.97177734660766,71.96952556144775,49.92938175963605,58152.77980653311,1572.456093109517,93.93939393939394,36.99883258227297,0.4741730434709919,36.98213264036933,46.8346928320056,41.948024109613435
USA.1.6_1,10494.745483505209,1592.3721965551376,29.995448338643605,21.293389808967735,0.9178556982234871,6.590635974559869,279.6791044818291,97.88806718175167,10494.764304421904,1593.0966266618875,85.3211009174312,7.001863380995546,0.808392537052304,6.587650823423199,65.69432729781617,29.346880114763017,10494.764345881847,1593.0966342443721,93.75,6.6480309799692705,0.7505199542306785,6.587650818093442,32.3685812797653,17.29406058262181
USA.1.7_1,20002.381244172604,1953.4004510045052,47.746741154562386,21.11113138560622,0.8708260993914896,10.23977507217565,257.6858612027717,85.26052719035027,19686.137571461153,1914.769775089278,98.14814814814815,10.479698379603496,0.7123702874664954,10.281203425901825,77.09827506376296,33.04523013405834,19024.426609380822,1783.8926165415396,100.0,10.664558187512304,0.6224832618715455,10.664558187512304,57.25581115730414,26.498362502482443
USA.1.8_1,121444.72920044356,1586.1840186715126,64.75336322869956,118.18695352313902,0.789188516298382,76.56408573713786,427.3758225653984,274.0664524926846,121257.83796489013,1574.1345491576799,87.71929824561403,81.88309005618355,0.6834713086443838,77.03143167131124,221.33614219025057,153.81739390588822,121257.83809680548,1574.134556923515,93.75,77.06620790696786,0.6395730137953585,77.03143137508621,173.085575099658,127.08646694267203
USA.1.9_1,32153.13649051814,1537.1391264796257,50.60747663551402,41.04576327632216,0.8825109194108312,20.917518744159246,288.9920579443237,150.1374823250435,32140.556478605326,1536.4197195864976,98.91304347826086,20.919125180863034,0.7268929596382204,20.919125203141387,142.7763298953516,74.42825437423919,25634.492856360426,1347.8988516520162,100.0,19.01811313582039,0.6644529799734329,19.01811313582039,86.83157355662865,50.483419384048254
USA.1.10_1,26779.544454783063,1540.4571650624275,60.56985294117647,28.567612854071204,0.7543329629693737,17.38415391361941,91.07220464889426,54.607281538166994,26712.372111722492,1525.5627349905167,93.33333333333333,17.790076313063096,0.5166337891791062,17.50984833271281,32.90677766788446,24.63870857926876,26712.372140126154,1525.5627460552132,100.0,17.50984822433477,0.46559096899023655,17.50984822433477,25.44604405309972,21.388602730800923
