geoid,1km_population,1km_area,1km_lived_cells,1km_lived_density,1km_gini_index,1km_density,1km_arithmetic_pwd,1km_geometric_pwd,5km_population,5km_area,5km_lived_cells,5km_lived_density,5km_gini_index,5km_density,5km_arithmetic_pwd,5km_geometric_pwd,10km_population,10km_area,10km_lived_cells,10km_lived_density,10km_gini_index,10km_density,10km_arithmetic_pwd,10km_geometric_pwd
ABW,102376.11350633882,178.61241698265076,79.90654205607477,717.2978896108606,0.5967513878782121,573.1746719282287,1343.352612215248,1094.9989111007305,100396.36389997265,166.08967212600135,92.85714285714286,607.5229499445751,0.5473714370449682,604.4708416535889,972.3644321496747,825.8587936798274,87874.20026043967,155.23655435768586,100.0,566.0664179518293,0.36461258625236664,566.0664179518293,757.5110463611644,676.3526771596851
AFG,32530610.939920083,641850.892537117,12.329664613733074,408.367459798053,0.9909378179179544,50.68250479692041,15916.42909170077,5968.972526486955,32530610.939922728,641856.2392174262,25.02572434335229,200.8831418085671,0.9650961819252127,50.682082610251165,4363.205313645468,1405.367219337334,32530576.59026915,641735.1331985443,36.69607738917827,136.85692885323957,0.9314175193069676,50.69159363011628,2806.5696173660945,715.5206493666668
AGO,24828681.103512675,1246828.393781662,1.9535143190827011,1011.4749943294926,0.9972842180585606,19.913471033657373,13078.76096750665,6414.2506792822,24828681.027652517,1246757.3006237133,13.561390776538893,147.34823645861155,0.9878770304518232,19.914606487751474,6327.645114504336,2270.575566999204,24828681.084547594,1246447.666411222,27.615825091098383,72.20582493613648,0.9756214937639792,19.919553587062705,4603.721192935662,1227.4148685019363
AIA,13344.13218697405,79.59559446573257,86.73469387755102,193.2816253600096,0.6562798895917235,167.64913028847286,603.2543622733489,378.0840491344248,12886.739999797208,73.90847878849313,57.14285714285714,193.4910548234278,0.729449979250745,174.36077985958434,273.60866981988653,237.05854831361816,12886.740654648458,73.90848317542805,57.14285714285714,182.37497973540633,0.7949981143130949,174.3607783704705,221.61184144112508,213.07221770160126
ALA,27135.903776843974,1451.884770333767,24.39882697947214,76.48646435663063,0.9342767734762015,18.69012219930224,825.7686297685917,289.7408627631603,27135.90375178548,1478.0059868835597,39.02439024390244,25.823315132960953,0.9027461963383427,18.359806382789234,307.4497771422064,98.47137600026439,27120.98671365389,1485.3058523327388,48.818897637795274,21.707745181207756,0.8877467056656655,18.259529962168514,213.90901821018429,75.48455764373986
ALB,2882141.8586632838,28612.25327372551,29.912585049339878,337.02796357430316,0.9509331465351467,100.73103404651951,4628.130218545371,1898.6989987128732,2881569.761473789,28582.36423269978,72.42455775234131,133.8590975442201,0.8670030623640307,100.81635437900957,2481.1239333500316,754.2639293719676,2881569.7695744666,28582.364287787917,88.78143133462282,107.22943336893043,0.8164033480554271,100.8163544681167,1494.0306358745295,489.25430371421925
AND,70251.29503855726,450.35390216112137,43.977591036414566,354.5811516445292,0.8999875353758777,155.99130972650866,2279.22690073063,1243.3166715375087,69644.16346473308,443.40250291061534,72.5,180.12236288875522,0.7853438520142983,157.06759210326902,607.8025073995773,399.7586321353586,64099.89336123953,377.09848457830446,100.0,169.9818375905703,0.6647738963793031,169.9818375905703,458.6111069535781,328.35043734025834
ARE,8898659.851179978,70975.32255411148,9.92113321437226,1271.7774411192004,0.979410020865265,125.37681451740713,7124.377906015706,4604.457206034993,8898659.826825853,71026.58031706023,31.420696567276373,410.9943688877463,0.9642068352683614,125.28633346984383,5251.574321901819,2951.3477244377787,8613290.220115855,70827.87827234821,47.708138447146865,261.58153150493945,0.953537019507348,121.60875675247432,4412.870603499489,2335.5370547343473
ARG,43405053.88288492,2770990.536648333,2.028660434271237,740.371224466526,0.9970396923871576,15.664093149659667,6067.7404705884155,3888.461917676246,43403973.91600699,2770957.8916450194,13.027402148367806,114.02005886377995,0.9926227548373497,15.6638879453486,4351.565764235528,1940.926863694292,43371361.90010656,2770903.43615601,24.985417071748007,59.46571586914598,0.9856605989027195,15.652426329325403,3538.983374807749,1200.7753871024554
ARM,3020011.8863532264,29560.384959757328,18.735368169972173,544.5276851052588,0.9662335053989395,102.1641595826504,4853.472242023982,2482.0376415773867,3019998.634964264,29555.721601131074,54.378109452736325,178.81034913084548,0.9075672330897209,102.17983088759,3014.1833240406645,1026.0006264820329,3014557.992713252,29514.402277650883,73.62637362637363,128.5709634697071,0.8634544750127741,102.1385411892945,2370.3704580342537,677.1755249151937
ASM,51399.44400272658,224.57416850328445,80.81180811808119,283.19533562987294,0.817300487721665,228.87513886965522,1268.105874231305,933.6427679937736,51399.44400273307,224.57416850332243,90.9090909090909,234.0539469910454,0.7996883076712933,228.8751388696454,528.0857948142584,433.91101028646347,51399.444002748234,224.5741685033516,92.85714285714286,228.87514153602157,0.756257937666527,228.8751388696832,445.25329008832784,379.8878234086286
ATF,division by zero,,,,,,,,division by zero,,,,,,,,division by zero,,,,,,,
ATG,85236.54628970314,434.3697194457054,47.18045112781955,415.5542739380054,0.8604511496431634,196.23040574391925,1827.1906005667233,1094.0439686445466,85236.54588347767,432.7349706162963,65.11627906976744,266.13023268362775,0.8096667633418095,196.97170709842268,841.422052456712,560.6107594223489,85236.54618814081,432.7349737552134,70.58823529411765,217.89766400509257,0.7748988216625505,196.97170637369572,443.03518271098665,372.8493792176326
AUS,23608901.694710813,7671235.701285094,1.533267326436062,215.04690177983827,0.9978934471911197,3.0775878377398604,2150.6275087040926,1270.1437116505913,23608861.057540685,7672745.725614411,7.602478844387761,44.13351233896805,0.995128379176721,3.0769768609333337,1529.5796218041896,729.5264644514217,23608861.062558874,7672931.751173752,14.952443072849231,22.063943187276614,0.99246851347476,3.07690226215649,1310.1147416341075,546.8810284089304
AUT,8527406.673200715,83392.97915917635,37.76594271150756,271.6752639333396,0.909421395306379,102.25569057706917,2347.298303068643,1001.3371500506721,8527406.673200618,83390.00781778024,74.1898713564566,134.01867814941843,0.7967362613593464,102.25933413790163,1672.0553175926248,500.09785765529836,8527392.12979966,83357.15839836013,88.56432566811684,111.31764468271692,0.7368096534162469,102.29945806270932,1284.9898799866064,371.08487389917576
AZE,9684087.902321076,85878.46145486832,21.841667110154866,517.5119773109566,0.9601991856887352,112.7650372196101,5251.672032518343,2424.698689902792,9684104.368687775,85880.41906880883,62.21521205748335,173.98859065023194,0.8939410812713369,112.76265851624116,2608.529625856985,971.8166446486757,9684104.371969117,85880.4191190548,80.26229508196721,131.89058331065445,0.8442453816414295,112.76265848847548,1784.392948998251,638.5173899175867
BDI,11168563.124052633,26930.083737134933,11.448035487959443,3622.822330623122,0.9685921372760444,414.72441129664475,18367.110706619314,10361.785285057562,11166131.552042453,26907.923997840007,64.75290697674419,602.3718374766971,0.7889322175789188,414.97558685459336,2466.553450118878,1422.048987382703,11155774.141571622,26711.90186630022,86.1413043478261,444.70681268952853,0.6121683705283736,417.6330909498348,1259.5284703345274,757.5339673065665
BEL,11285502.153332498,30530.211558043957,80.5027754056362,460.07646102569856,0.7270507858580917,369.6503095589931,2275.2707022820473,1095.742200626722,11285480.018406602,30528.57152723263,96.92370795734209,373.30807510525904,0.6314270334191427,369.6694425528404,1724.8667745182458,787.7036661434497,11285480.019116323,30528.571539488803,97.54977029096477,370.65828546713556,0.6045400598229703,369.6694424276786,1344.1615719403717,690.6641741280993
BEN,10805601.206838774,115370.00072211027,12.49570989389746,746.9676341143648,0.9751648989227331,93.66040685798416,6449.657892692292,3136.638047796835,10793179.060442738,115374.99433336519,49.40869565217391,185.39661395710417,0.910426288821887,93.54868550855016,2544.8716131501797,939.9558291657329,10793179.074031986,115374.99439703915,71.34228187919463,127.29949661906907,0.8532060101232161,93.54868557470517,1524.3510191284743,555.3714958169983
BES,22344.60624713899,323.3206631541252,25.773195876288657,268.69840843051696,0.9318687063088137,69.10973777289153,972.07919531816,755.5021617994611,22344.606247140033,320.87388947070974,63.33333333333333,87.65071330327116,0.8644282046760661,69.63672327467364,330.2559705516739,271.18289886985,18049.132980910385,281.21496613612237,90.0,64.74554611317856,0.741174770409341,64.182689950341,152.97658430704882,138.0669691818069
BFA,18053863.321752347,273276.6533751488,10.523935121654539,629.6860688691185,0.9884215431860389,66.0644189643539,11855.663938129941,5313.917093522176,18053863.321752835,273276.65327841335,35.797176435804566,181.65465671035022,0.9310652442291977,66.0644189877414,2549.216529084599,919.5624528776698,18053863.32175234,273276.65335096273,60.31563845050215,105.81073014379011,0.848455281841054,66.06441897020083,1613.3561967059286,410.37400195604397
BGD,160582287.0707423,139151.15552014112,67.75353969119391,1706.0945143100225,0.7362068058592237,1154.0133207697236,10293.030567518308,3820.8102884370887,160582287.0685832,139138.4151866641,85.51724137931035,1292.7041448853681,0.5863727623201227,1154.1189890164453,6117.41364937286,2281.3364512974968,160580274.9440178,138947.42492999445,89.95633187772926,1231.0932398998016,0.5329190644997558,1155.6909026915941,5024.832269152652,1954.3463715891821
BGR,7104912.56741401,111042.1220959425,25.070473559678934,255.2510555033907,0.9517072645512088,63.98394080829283,2355.3877588837645,1120.353788238112,7104837.9742898755,111060.43658776532,82.53688912955191,75.90467678118732,0.8372938064489424,63.9727178514672,1358.1479120134763,402.6030414563246,7104790.316207643,110978.06675063366,94.8329853862213,65.43527986902251,0.7539648828944759,64.01977007017088,883.5615527161528,258.91323373218916
BHR,1261325.3076230315,709.3634144067764,72.04767063921993,2469.1455053455556,0.7213287740436354,1778.108769082555,6105.17663583638,4841.452543807815,1261325.307623002,709.3634103978023,81.42857142857143,1886.684768894879,0.7731714588489971,1778.108779131512,5433.3231680335775,4306.64696737897,1261201.2252854838,678.5256575426812,86.36363636363636,1867.2201192051841,0.7406279862292746,1858.7377076542616,5163.517256744097,4119.635635120245
BHS,357984.1355393314,13367.689745247364,6.43731778425656,418.99457416320854,0.983580601218057,26.77980581248948,1743.99074814767,1216.8101055134064,357965.3384408923,13358.903292994413,18.14516129032258,135.14334242439563,0.9797587263011799,26.79601241133425,1426.4829291862723,835.9113603751256,357965.3391101837,13358.903454790656,28.368794326241137,82.68261334019066,0.9745819664794169,26.796012136895357,1341.3228800632096,720.6015146948914
BIH,3801019.8991618427,50818.8654281497,19.378224568949893,387.0328646811698,0.953882594224694,74.79544982238768,2502.916537368868,1312.7902475768294,3801030.92199191,50822.017760503004,58.002270147559585,126.8787742901724,0.8734794947989735,74.79102738313414,1059.9671808077428,480.1204848848824,3800095.9590556575,50773.32789289147,81.76914778856526,89.40777919355521,0.796278545459845,74.84433494436536,545.4955654221727,280.3639598137549
BLM,8891.454813891498,23.596044659614563,89.65517241379311,420.2936981791863,0.5208778452134948,376.8197145816361,715.4892783365821,607.4422263241873,5455.484604440115,17.08670359769461,80.0,335.24198273470745,0.7163806289094596,319.2824510150797,375.1587119852597,361.915066708275,468.13493536573475,3.254213744879648,100.0,143.85500525351875,0.0,143.85500525351875,143.85500525351875,143.85500525351875
BLR,9500503.745185085,205721.654532969,23.46502077973481,196.05465110569335,0.9659232897233434,46.18135007106183,4232.742321242518,1515.987074956263,9500486.531311603,205706.77896789947,75.95088349805332,59.472457791915126,0.9063138973867156,46.18460596670056,3125.1688197895064,765.8713327192944,9500220.850807782,205651.10034369078,91.9794823968291,48.74034757226312,0.8644119969291797,46.19581823258279,2304.1202122262002,508.6086385711669
BLZ,340290.84328756505,21991.79729640484,3.750882014335054,413.2394239792861,0.9925545083178798,15.473534914001545,2758.862652567976,1620.290509843019,340290.84328762395,21967.1680389417,17.874015748031496,83.81972431636822,0.9698932059122622,15.490883607954498,1279.160699434833,502.95880508593893,340290.8432875837,21965.53562776004,32.32876712328767,43.06019600625349,0.9298745985097866,15.492034842871037,662.6606045232373,211.33347841153235
BMU,55873.71785396163,69.42089027166367,93.75,858.5006403512103,0.4842137728813782,804.8545277266237,1420.7224297243656,1208.9612662881855,44154.10567196209,54.956456688736054,100.0,803.4380004162817,0.5429119601334456,803.4380004162817,980.6170505118098,918.6992888531695,9190.00284969956,13.014358001666944,100.0,706.1433878276945,0.4951695900034557,706.1433878276945,839.3223104623819,828.2842715257079
BOL,10698336.496553797,1082425.9755687118,3.2073052515940192,310.18982978012554,0.9975662831968742,9.883665708348177,7186.645937010742,3792.605860659824,10698336.496555628,1082412.5564242182,10.500269762423024,94.07678673486228,0.9903225513063444,9.883788240500367,3144.561124070765,1177.4917975204328,10698336.496553868,1082230.515339786,19.7018651784403,49.94380888697302,0.9792649524962368,9.885450784202781,1939.1051473806194,591.6081988842628
BRA,206847732.41189578,8496037.35597217,14.475556940083258,168.8316514479102,0.9896857772877021,24.346377463429473,6156.4503131030815,2730.527186461753,206847732.37149888,8496037.35554544,51.08254529214159,47.787935013737986,0.9673041483377198,24.346377459897525,3666.7121340019708,1071.6243644963702,206847732.40179428,8496037.355865397,71.61732086025654,34.00522004217615,0.9446270765538364,24.34637746254648,2812.1009947510825,655.7829298213003
BRB,274409.1599815049,437.0354889035225,97.90476190476191,641.3214836983233,0.5962924240226796,627.8875902503239,1656.8328360577743,1171.2166003526559,273402.3081904624,431.208850324257,100.0,634.0368663232944,0.5216223964127388,634.0368663232944,1253.2163051845937,942.818817235315,202111.4836405453,350.4396082882798,100.0,576.7369865174705,0.523560109196439,576.7369865174705,1149.5781009996847,839.7887001450147
BRN,417244.6987154457,5770.695903241634,10.513880685174247,687.9531558173856,0.9651252554255318,72.30405235546417,2328.103203418321,1556.465442985425,417244.48482395,5773.240515785614,27.586206896551722,252.06547778050177,0.9165795928868561,72.27214658441646,893.6419973383673,612.3361953616563,417244.4848242665,5773.240530212586,46.15384615384615,138.01691366832407,0.8895186804150552,72.27214640386765,617.5848186399631,452.70749792691095
BTN,805338.8439305971,38687.361022651196,38.51318191633458,53.86812161852806,0.9292979892555655,20.816587708297718,9045.218630950605,507.631212165381,806819.7425459474,38706.436775304144,75.64220183486239,27.063304516134313,0.818830907096995,20.84458838796348,913.2239729009599,130.88978445866903,799332.5867471327,38542.35061866478,91.005291005291,22.44744050665808,0.7544696861987669,20.7390720575315,309.33580265916066,82.20230042800034
BVT,division by zero,,,,,,,,division by zero,,,,,,,,division by zero,,,,,,,
BWA,2265245.4094906617,577022.9820762277,1.0669577715119534,369.82830661374146,0.9980301393558982,3.925745559284173,3200.7221520033827,1637.020430400256,2265245.662638466,577024.5077622377,6.632239773187526,60.60504790814236,0.9930828236070778,3.925735618099358,1115.5277277504022,528.6114587791717,2265244.9090989865,577006.7282569185,14.499132986527943,27.98748524149424,0.9855467513924123,3.9258552771855406,529.2362649132024,253.58455587812657
CAF,4942349.353126582,620098.577404499,1.4806398401084195,537.6245112065615,0.9980137465218462,7.970263976113942,8422.376693562368,3631.775057150772,4942592.521777386,620095.9962331749,8.080369082642418,98.5551139747721,0.9844206126063513,7.970689299401347,2457.715389568469,578.9815244086639,4941619.82765485,620074.7089698059,18.24253535882661,43.19373087491001,0.960255124085812,7.969394261967035,1806.6609366988362,248.83337457578904
CAN,35365104.68629862,9875275.55921781,1.5681011827299547,162.35511306885084,0.9980723355094707,3.5811764921625926,3009.2820431772243,1353.7084018318535,35365104.680441454,9881593.656875707,7.152091532855084,36.57582066887494,0.9954143193261431,3.5788867573839243,1924.5769098882831,709.0794015730348,35364990.09980703,9882324.562680924,10.074217663958482,26.03861865963695,0.9933533376847856,3.5786104651285657,1502.9859433137676,503.94798227397763
