geoid,1km_population,1km_area,1km_lived_cells,1km_lived_density,1km_gini_index,1km_density,1km_arithmetic_pwd,1km_geometric_pwd,5km_population,5km_area,5km_lived_cells,5km_lived_density,5km_gini_index,5km_density,5km_arithmetic_pwd,5km_geometric_pwd,10km_population,10km_area,10km_lived_cells,10km_lived_density,10km_gini_index,10km_density,10km_arithmetic_pwd,10km_geometric_pwd
CZ,10640714.0,78403.31432282925,82.6062094963785,164.3105850534961,0.8624749452884811,135.7176554576044,2815.389490760724,987.6790504537414,10640721.0,79280.0,98.86728655959425,135.06195420389926,0.6991659192280774,134.2169651866801,1421.2298467414876,446.963114675177,10640721.0,78407.0,99.74176888315041,135.81876316293318,0.6380820911176722,135.71136505669136,962.1035897862794,333.29183681339873
DE,10640714.0,78403.31432282925,82.6062094963785,164.3105850534961,0.8624749452884811,135.7176554576044,2815.389490760724,987.6790504537414,10640721.0,79280.0,98.86728655959425,135.06195420389926,0.6991659192280774,134.2169651866801,1421.2298467414876,446.963114675177,10640721.0,78407.0,99.74176888315041,135.81876316293318,0.6380820911176722,135.71136505669136,962.1035897862794,333.29183681339873
DK,5549069.0,42646.31999057531,95.03654559766107,136.88441495592477,0.8459368412102827,130.11835490673815,2780.78838246468,892.0260135959962,5545331.0,42782.0,98.77285851780559,129.87940322278433,0.7503578559890325,129.61832078911692,1865.5342299909562,521.2606891965897,5547261.0,42847.0,98.9821882951654,129.5423146980524,0.702265050865844,129.4667304595421,1466.9787300779572,406.7152598054684
AL,3024350.0,28596.23427271843,75.75743913435528,139.72349222383224,0.8954976516038532,105.76042884378349,8451.774562056122,1554.7518097246057,3024171.0,28478.0,96.95857367593078,108.172228779912,0.8070342181736921,106.19323688461269,2800.835155399925,625.2894805842743,3022167.0,28618.0,98.25242718446601,106.20491284790553,0.7670410842245585,105.60371095114962,1534.018735475728,427.5372427128325
CY,1194790.0,9212.20786780119,86.12927756653991,150.59541712464326,0.8672317153784386,129.69637866901257,2346.4012143455593,941.2823969208478,1193833.0,9280.0,99.50413223140497,128.92365010799136,0.7478684453410316,128.6457974137931,1475.3866539807073,510.07689846253,1193214.0,9167.0,99.4186046511628,130.17826751036438,0.7061574482668038,130.1640667612087,1000.2653356449273,388.0057979382272
BG,7180856.0,110455.71070551872,61.357855382881986,105.92012350790925,0.9458781968946187,65.01117917881652,5246.380835139322,1500.1063890128776,7181001.0,111489.0,94.48105436573312,67.62216906952436,0.8179938069608667,64.40995075747384,2293.3087239970096,498.77572497308466,7180856.0,110420.0,98.20200951877314,65.4262311512004,0.7374552096161637,65.03220431081326,1270.2239353478235,298.85879823853077
AT,8665687.0,83427.55301904678,70.08978947587038,148.50646392487857,0.9026137030130559,103.87080390601406,3487.556798590205,1113.688315581295,8665687.0,83354.0,96.8544137022398,106.39402570933959,0.7937249365200779,103.96246130959523,2262.9658192725606,542.8889358613661,8665630.0,83432.0,99.05719673161533,103.97175629304346,0.7350931972618279,103.86458433215073,1546.0906067892975,390.2288591801776
BE,11317781.0,30475.92257231474,91.97975333285807,404.12227439338835,0.7494659474285026,371.3679536081188,3028.9340535057418,1273.1395498282757,11317583.0,30715.0,99.29196168263223,370.02494605375006,0.6174152924563718,368.4708774214553,2064.0284353545594,816.3758362979868,11317583.0,30500.0,99.68798751950078,371.1169661594963,0.5897954174195834,371.0682950819672,1579.8285338933856,707.485742965674
EE,1260003.0,44961.89067333937,41.72851494763127,67.10302194493458,0.946268189300183,28.023799291588336,3210.8999838596806,829.964108482386,1255489.0,44481.0,85.6551724137931,32.63214118625565,0.8777572282000453,28.22528720127695,1688.5026844662862,386.9063125302726,1256182.0,45014.0,94.46808510638299,28.985693848354792,0.8392938886610888,27.906473541564846,1073.8799914207013,258.1765815218995
EL,10615215.0,131092.08531951904,74.92548510715952,107.80962542813334,0.9402230552682957,80.97525471600261,7710.344389728138,2112.4555114123223,10615203.0,130990.0,96.36694888007716,83.01818309793065,0.8608456159739917,81.03827009695397,4914.122277844161,983.4041264085026,10615202.0,131180.0,97.96289559839941,81.19694953110897,0.8280034768503015,80.92088733038572,3456.2669764607067,693.787189240115
