geoid,1km_population,1km_area,1km_lived_cells,1km_lived_density,1km_gini_index,1km_density,1km_arithmetic_pwd,1km_geometric_pwd,5km_population,5km_area,5km_lived_cells,5km_lived_density,5km_gini_index,5km_density,5km_arithmetic_pwd,5km_geometric_pwd,10km_population,10km_area,10km_lived_cells,10km_lived_density,10km_gini_index,10km_density,10km_arithmetic_pwd,10km_geometric_pwd
AFG.1_1,1138165.0,43536.7322024107,34.74140095405473,75.45332229163678,0.9360004451016141,26.14263731849351,1476.1211035184986,416.2792129737528,1138165.0,43358.0,83.2063837504534,31.02365960694524,0.8425823337824219,26.25040361640297,290.01681300662096,131.4472590474648,1138159.0,43485.0,96.38069705093834,26.694788441692467,0.8013062364449605,26.173600091985744,169.15666761053677,94.938152544402
AFG.2_1,605463.0,20515.34138572216,75.62165296585599,39.04358411620919,0.8312545024532789,29.512694359616045,1243.588832135996,200.20941736099613,604768.0,20548.0,99.27942353883107,29.508075140278116,0.678859016487355,29.43196418142885,168.44838515068415,73.32540036465441,601996.0,20287.0,99.69696969696969,29.695935280189424,0.6070705493129674,29.673978409819096,93.65478187746679,54.92367963970098
AFG.3_1,1167323.0,21042.14371186495,66.04471450744691,84.0501919031272,0.8972867447128746,55.47547892384112,3931.4827655975646,690.1500879328162,1166566.0,20644.0,97.62452107279694,57.38150516478111,0.8020763393314301,56.508719240457275,992.6369349061052,265.3179265794713,1166566.0,20990.0,98.57954545454545,55.6116699242027,0.7498506299460169,55.57722725107194,443.0334437368018,174.7697983880108
AFG.4_1,1585740.0,17194.3574629426,67.11923967734207,137.14557182476273,0.8946785261593836,92.22444068745214,11283.751728437659,1488.3554624475328,1585753.0,17049.0,81.60073597056117,114.9846276557175,0.8263443448186569,93.01149627544137,3826.3597185676012,662.9971669037047,1584628.0,17123.0,88.6986301369863,106.0306457009033,0.7899353267538092,92.54382993634293,1493.5669610709783,429.5641861293636
AFG.5_1,439775.0,14120.07817953825,84.08049412233512,37.02719391285276,0.7679880366886619,31.145365798136208,296.30574766778943,117.73444143499373,438237.0,14272.0,98.7556561085973,30.885686094862216,0.5949491527366676,30.706067825112108,77.94438232123403,53.281077736421494,434034.0,13888.0,99.1701244813278,31.263703810415617,0.565579991531679,31.25244815668203,60.568959121213545,47.06485882762303
AFG.6_1,585365.0,17830.350323021412,82.20085384830227,39.95421153266174,0.7628249754905625,32.82969708364137,264.6486413945923,116.88239948172242,585330.0,18020.0,99.35483870967742,32.53279235215651,0.5278313095237895,32.48224195338513,69.82051960666101,49.958514435058035,585280.0,17786.0,100.0,32.90678061396604,0.46987839761757466,32.90678061396604,52.35189258633157,42.724388943617754
AFG.7_1,596122.0,48295.32336354256,32.419484822254724,38.103172505455234,0.9323374144122116,12.343265527237445,1012.7094709857556,193.22797488326208,595982.0,48197.0,81.44329896907216,14.99854036641836,0.8288650847448583,12.365541423740067,252.02521149848775,66.20117602405645,594690.0,48049.0,94.85791610284167,12.787382273255064,0.772843548939448,12.37674041083061,119.4254333583032,45.256353660503606
AFG.8_1,1181813.0,20220.05167210102,80.19293924466339,72.78502831770568,0.8408048871046444,58.447575662263404,1761.7451814308374,442.9557452153642,1181764.0,19896.0,95.46178343949045,61.77543125980136,0.7448737756821983,59.397064736630476,495.2596763790048,191.35699209935964,1167674.0,19941.0,97.87234042553192,59.302894870492636,0.706304706034517,58.55644150243217,285.82516686511707,146.00678271307763
AFG.9_1,1517245.0,22839.984691262245,71.92960480992045,92.40351984572112,0.8619450970294334,66.42933524296289,905.7732778878624,396.03630596476785,1517308.0,23000.0,98.26964671953857,66.68606337625808,0.708538168572678,65.96991304347826,365.45414518452765,171.9970318060041,1515527.0,22783.0,98.93333333333332,66.63414526908196,0.6472749030375092,66.52008076197164,221.5694970564283,130.65381552783612
AFG.10_1,801796.0,36361.37662655115,76.76614300453582,28.718862529988073,0.7988509648940503,22.050760295321904,250.21705539286802,95.16625682729493,801380.0,36881.0,99.08966772872098,21.774263666992717,0.5340298997782728,21.728803448930343,48.37706928133992,34.06776327503831,800349.0,36262.0,99.65870307167235,22.0767660607398,0.45391200005467924,22.071286746456344,35.22490224451634,28.563516664215882
AFG.11_1,1097505.0,58354.692952513695,26.2276981757045,72.24773254740701,0.9466483023846437,18.807484787780442,1023.3655165716078,331.17326611225343,1097501.0,58086.0,67.05882352941175,27.87304126984127,0.9031956948401801,18.89441517749544,405.24402295200616,162.0430366682479,1097338.0,58284.0,85.35178777393311,21.507153776802163,0.8784504867869871,18.82743119895683,256.5862497998975,118.40876431780652
AFG.12_1,2284616.0,54551.69144034386,63.425235160557904,66.12761459760036,0.9039822337835488,41.879837997294544,6225.439074400618,759.624398770359,2284609.0,55192.0,93.52540272614623,43.9838473682184,0.8244373729487242,41.39384331062473,4270.88157179969,361.117708914841,2284383.0,54466.0,97.65807962529274,42.67720963252191,0.7900388628823214,41.94144971174678,1887.9209908503135,259.71861763055006
AFG.13_1,678243.0,11757.801224529743,54.8187856893136,104.95990863963607,0.8883273781566691,57.68450980316063,2085.7677621264224,550.4390365265294,677814.0,11681.0,83.97350993377484,68.77171266233766,0.809210954400749,58.0270524783837,635.4670383497498,249.7813879830324,655226.0,11554.0,94.02985074626866,59.28574013753167,0.7812050812716722,56.70988402284923,338.6417206041624,186.95666454744065
AFG.14_1,5309562.0,4447.460646569729,90.63539851053716,1317.204114642369,0.9375792105314551,1193.841255030598,43487.47231742005,20841.217449506865,5309375.0,4516.0,98.29931972789116,1177.5060989132846,0.9146704342239533,1175.6809123117803,23845.66420888775,12265.607632363999,5308890.0,4390.0,97.61904761904762,1210.4172366621067,0.9036705547526847,1209.3143507972666,18456.69899710174,9566.570704404417
