geoid,1km_population,1km_area,1km_lived_cells,1km_lived_density,1km_gini_index,1km_density,1km_arithmetic_pwd,1km_geometric_pwd,5km_population,5km_area,5km_lived_cells,5km_lived_density,5km_gini_index,5km_density,5km_arithmetic_pwd,5km_geometric_pwd,10km_population,10km_area,10km_lived_cells,10km_lived_density,10km_gini_index,10km_density,10km_arithmetic_pwd,10km_geometric_pwd
AFG.1_1,1233813.2263586153,43536.7322024107,94.41689681144865,29.973816490746575,0.6288127395112151,28.33959197080706,81.48615773237366,57.80507119123103,1233823.180058084,43540.248967924126,97.724039829303,28.34500242822691,0.6513776262255724,28.33753157835719,79.42509506769369,56.833367358258144,1233722.7616823048,43506.79395439238,97.25490196078431,28.358327832292463,0.6668118849312036,28.357013917771113,77.14425067291984,55.93549922865311
AFG.2_1,634777.8230137825,20515.34138572216,100.0,30.94161637766174,0.2874401075095672,30.94161637766174,43.804109371745085,36.29016812114047,634518.505780704,20504.047030339498,98.19182389937107,30.94601301976056,0.3231859795261737,30.94601299157271,43.114304120011035,36.0569384989473,628230.6297833833,20301.91024973164,98.50746268656717,30.944409763439236,0.34572787374585856,30.944409765169144,42.55616857578601,35.895310984117316
AFG.3_1,1148340.3648552895,21042.14371186495,100.0,54.573354339737705,0.4231382197675493,54.573354339737705,151.33739390382277,83.224361657856,1146969.5069645592,20997.58374522758,98.26807228915662,54.6238806510143,0.4565295507189888,54.623880579842776,142.06561484081143,81.35582802674509,1146969.5022541885,20997.58383432874,98.05013927576601,54.62388013797998,0.47927968038169266,54.62388012372259,128.65858484716333,78.86166877446514
AFG.4_1,1477508.0017659813,17194.3574629426,99.64459707691078,86.23406563782736,0.5742295913632989,85.92981767130972,4578.418608498071,382.5269111965951,1477547.0824982654,17195.731764195116,98.37104072398189,85.92522297502201,0.6011944758062682,85.9252227680597,2462.473250859464,311.1997342201889,1476120.7555898428,17130.486297369003,100.0,86.16922660371607,0.6086284479896502,86.16922660371607,1162.7901416663492,248.6295840499649
AFG.5_1,458179.78838968277,14120.07817953825,100.0,32.44881384960335,0.2575380664322288,32.44881384960335,39.779786261282474,36.47079199563759,456077.87014412443,14065.683193541468,98.22222222222223,32.42486438360722,0.31849593787809344,32.42486439290354,39.59906680727521,36.359222288952,448479.28448753274,13899.001231418419,98.77049180327869,32.267015234195924,0.36068916747296065,32.267015235148996,39.192891759790406,36.047188422364606
AFG.6_1,601079.2002282143,17830.350323021412,100.0,33.71101460929453,0.17177227879975707,33.71101460929453,38.4316590238008,35.71948051020886,600967.0735625061,17824.66347494561,98.9963503649635,33.715479380669635,0.22759116161941695,33.71547936415332,37.98608351723718,35.55651788079977,600246.7978535137,17796.701359844294,99.32432432432432,33.727980580146934,0.27090145137499955,33.727980580035165,37.36355457592425,35.334923669593344
AFG.7_1,640601.2223608773,48295.32336354256,99.49258275378324,13.332421089050905,0.4334796542205327,13.264249574203244,29.40546165686702,19.09962413859728,640083.4877291212,48257.32383099209,98.35261128636523,13.297938740787002,0.4493482809573992,13.263965692976186,28.242741977775005,18.811158574115993,638724.3679033228,48056.23723952606,98.00796812749005,13.311392471679888,0.46425915979715576,13.291185589910784,26.83570011464866,18.52353272931142
AFG.8_1,1228884.2794795334,20220.05167210102,99.99315818281336,60.77959985149129,0.3193696583395184,60.77552616619217,124.67811874924422,77.18572152279636,1228647.7774810912,20213.731857054197,97.97191887675507,60.782827641669314,0.3590917994224623,60.782827543658996,114.22388929127,75.48768478209395,1220962.5445646378,19951.7903578453,98.2089552238806,61.19563822772858,0.3706024549658227,61.195638219230766,99.29445579867843,73.86289292204593
AFG.9_1,1250826.4215507507,22839.984691262245,100.0,54.76476619659346,0.44016011988543186,54.76476619659346,120.5914614457561,79.42226839843734,1251043.2005053642,22855.933787780115,98.57853589196873,54.7360354672872,0.47226774468484795,54.73603538238426,114.32696631360173,77.91169908817717,1247114.8543571997,22796.711532839872,98.68421052631578,54.70591022676194,0.4980080163554575,54.70591021694794,109.53589802697525,76.66821467452895
AFG.10_1,834870.7183046341,36361.37662655115,100.0,22.960371574463707,0.190487791433244,22.960371574463707,25.612072407220182,24.384073713060484,834384.3730350614,36342.87825158637,98.29977628635346,22.95867618927759,0.23861468713324818,22.958676174709428,25.495590161989313,24.314766060110866,833402.5677897487,36293.56904739475,99.49066213921901,22.96281654392834,0.2622780725897997,22.96281654475568,25.40720786824174,24.26383273248067
