geoid,1km_population,1km_area,1km_lived_cells,1km_lived_density,1km_gini_index,1km_density,1km_arithmetic_pwd,1km_geometric_pwd,5km_population,5km_area,5km_lived_cells,5km_lived_density,5km_gini_index,5km_density,5km_arithmetic_pwd,5km_geometric_pwd,10km_population,10km_area,10km_lived_cells,10km_lived_density,10km_gini_index,10km_density,10km_arithmetic_pwd,10km_geometric_pwd
ABW,102236.43010307476,178.61241698265076,87.38317757009347,655.0251081670972,0.5377200512984742,572.392624377315,1175.90024219144,960.1345237392749,100264.33325391449,166.08967238664627,92.85714285714286,606.723853166503,0.5100119818808001,603.675904787779,893.9467619983434,772.456268396433,89020.53457641602,155.23655223846436,100.0,573.4508612357508,0.34020723719921186,573.4508612357508,730.122095024027,662.0156353292938
AFG,32535725.827573348,641850.892537117,96.8569642036997,52.355903559910516,0.6613577259657554,50.690473762474156,1907.90985759867,187.88519701658154,32535741.300466035,641856.2381574239,99.463850528026,50.73540613786744,0.6616934595671066,50.690075699608926,1632.072955501538,178.0645499412319,32535493.50247901,641735.1343102714,99.58541511640267,50.70543300244182,0.6603459919587067,50.69925544507975,1240.5137444960412,166.26758489548538
AGO,24941190.895659346,1246828.393781662,85.37576638898513,23.26493397799941,0.7603698144683181,20.00370782382657,3194.8981918758454,155.96187148522395,24941001.84542851,1246757.2981457217,99.77238239757207,20.004869982380825,0.7585808847863569,20.0046968905037,2638.1368048765185,148.5694110018796,24940213.8157184,1246447.6655774245,99.81129619989588,20.00906044583951,0.7566619858937177,20.00903407698605,2350.8936829233717,142.3853216558107
AIA,12475.407001495361,79.59559446573257,100.0,156.73489324671434,0.09951433050060231,156.73489324671434,163.2559999095932,160.49465311749705,11826.058972820949,73.90847877972716,85.71428571428571,160.0095038034627,0.5887209110878193,160.0095032136529,162.40145379886178,161.43377354201425,11826.059627532959,73.9084837436676,100.0,160.00950132529545,0.6433124449546619,160.00950132529545,161.8573889943451,161.12886019488903
ALA,25128.65057039408,1447.197290033102,93.88055310385407,18.39986135765007,0.6134024590525023,17.363666131394776,307.0159121613561,62.46013151793093,25746.143814235227,1478.0059896928187,83.46883468834689,17.652910329103896,0.8068775578146253,17.41951250115446,303.17103396874063,52.72861776044589,25746.909476702203,1485.305845806107,93.7007874015748,17.443740298837238,0.8268797743874419,17.33441603922915,131.8879460225565,47.057176196976926
ALB,2885988.825701598,28612.25327372551,98.69553462803586,102.19345641964999,0.7820945724963074,100.86548577954143,2653.570514312821,605.481905036155,2883981.571563744,28582.36410229359,97.81477627471385,101.42907154312347,0.7687120499587206,100.90073589582182,1819.07260590869,470.242885316149,2883981.576080808,28582.364243280383,98.25918762088975,101.04246437349289,0.7508030965649267,100.90073555615058,1117.8442256923886,369.7732204254863
AND,69394.17287921906,450.35390216112137,100.0,154.08809060211533,0.44968286230993454,154.08809060211533,468.6955883109579,247.41727949379344,68586.60527750573,443.4024963195575,95.0,154.6824969617994,0.5322983979087114,154.68249693406278,390.730384586395,231.29861204667392,58302.84191894531,377.0984802246094,100.0,154.60906096523823,0.466455847740321,154.60906096523823,247.14117018371482,199.35063634264972
ARE,8664794.433613826,70943.52772295475,99.6837291310816,122.52328495454381,0.6083766238793683,122.13650366318353,591.166154239318,321.88381925363205,8664794.401065528,71005.68621380933,98.31785086618126,122.03629029317865,0.6344897182956206,122.02958471487008,573.8884419355701,315.62050816666704,8611168.304100685,70820.14064429642,98.31144465290807,121.59476683763641,0.6523947717739871,121.59208137345311,547.518670273063,307.0448643763296
ARG,43371581.12224143,2770987.4662468135,63.76458310093456,23.640497807595814,0.8530006620300165,15.65203078344718,2756.017685499055,268.35480316102314,43370485.63195077,2770957.8923511375,97.74581338977003,15.930415441597306,0.8512743293663918,15.651802487388661,2565.228719287573,255.57550565137842,43353437.30531603,2770903.434059488,99.3656426210383,15.6815000362356,0.8492041162240155,15.645957478136093,2403.2038378856782,243.52813494139647
ARM,3026778.7241944955,29560.384959757328,68.1942665312072,150.15216019477884,0.8513991715424324,102.39307533765431,2661.341134481106,809.3999834667167,3026734.1123215873,29555.721667693848,86.01990049751244,117.93945745284898,0.8298630068401488,102.4077214676841,2050.732518234234,626.3721678653396,3021454.7726479806,29514.402144483753,94.32234432234432,107.60186950700674,0.8085449341300284,102.37221671836205,1617.5619754307306,500.15105914543193
